cat1	cat2	cat3	brand	sku_size	product_id	descripcion
PC	PIEL2	Alcohol en Gel	DEOS1	225	21134	Alcohol en Gel antibacterial
PC	PIEL2	Alcohol en Gel	DEOS1	225	21166	Alcohol en Gel antibacterial
PC	PIEL2	Alcohol en Gel	DEOS1	125	20871	Performance
PC	PIEL2	Antibacterial	DEOS1	90	21197	Orquideas
PC	PIEL2	BARRAS	ESPADOL	375	20804	Jabon Antibacterial
PC	PIEL2	BARRAS	ESPADOL	125	20644	Jabon Antibacterial 99.9%
PC	PIEL2	BARRAS	ESPADOL	375	20517	Jabon Antibacterial 99.9%
PC	PIEL2	BARRAS	ESPADOL	125	20825	Jabon Antibacterial Naturalis
PC	PIEL2	BARRAS	ESPADOL	125	20944	Jabon Antibacterial Vitamina D
PC	PIEL2	BARRAS	ESPADOL	375	20905	Jabon Antibacterial Vitamina D
PC	PIEL2	BARRAS	ESPADOL	125	20676	Jabon Antivacterial Sports
PC	PIEL2	BARRAS	ESPADOL	375	20568	Jabon Antivacterial Sports
PC	PIEL2	BARRAS	JABON1	125	20369	Brisa Marina
PC	PIEL2	BARRAS	JABON1	375	20392	Brisa Marina
PC	PIEL2	BARRAS	JABON1	125	20347	Estival
PC	PIEL2	BARRAS	JABON1	375	20331	Estival
PC	PIEL2	BARRAS	JABON1	125	20258	Flores articas
PC	PIEL2	BARRAS	JABON1	375	20245	Flores articas
PC	PIEL2	BARRAS	JABON1	125	20339	Frecura total
PC	PIEL2	BARRAS	JABON1	375	20318	Frecura total
PC	PIEL2	BARRAS	JABON1	125	20391	Magia Dermica
PC	PIEL2	BARRAS	JABON1	125	20294	Petalos celestiales
PC	PIEL2	BARRAS	JABON1	375	20274	Petalos celestiales
PC	PIEL2	BARRAS	JABON1	125	20581	Selva Tropical
PC	PIEL2	BARRAS	JABON1	375	20550	Selva Tropical
PC	PIEL2	Barra	NIVEA	90	20488	Activación
PC	PIEL2	Barra	NIVEA	90	20896	Delicado Cuidado
PC	PIEL2	Barra	NIVEA	350	20619	Dermatologico
PC	PIEL2	Barra	NIVEA	90	20711	Energizante
PC	PIEL2	Barra	NIVEA	90	20283	Exfoliante
PC	PIEL2	Barra	NIVEA	90	20486	Hidrtacion
PC	PIEL2	Barra	NIVEA	90	20782	Hombre sport barra
PC	PIEL2	Barra	NIVEA	90	20058	Tradicional
PC	PIEL2	Gel Ducha	COLBERT	250	21068	Estilo 16
PC	PIEL2	Gel Ducha	COLBERT	250	21051	Estilo 25
PC	PIEL2	Gel Ducha	COLBERT	200	21128	Estilo 36
PC	PIEL2	Jabon Antibacterial	DEOS1	90	20700	Antibacterial Aloe
PC	PIEL2	Jabon Antibacterial	DEOS1	90	20574	Antibacterial Menta
PC	PIEL2	Jabon Antibacterial	DEOS1	270	20552	Antibacterial Menta
PC	PIEL2	Jabon Antibacterial	DEOS1	250	21037	Liquido Antibacterial
PC	PIEL2	Jabon Antibacterial	DEOS1	400	20950	Liquido Antibacterial
PC	PIEL2	Jabon Antibacterial	DEOS1	250	21001	Liquido Antibacterial Aloe
PC	PIEL2	Jabon Antibacterial	DEOS1	220	20758	Liquido Antibacterial Menta
PC	PIEL2	Jabon Antibacterial	DEOS1	250	20990	Liquido frescura antartica
PC	PIEL2	Jabon Barba	NIVEA	90	20775	Hombre Comfort
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20591	2 en 1
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20405	Avena
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20214	Avena
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20431	Coco
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20248	Coco
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20526	Pepino
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20458	Pepino
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20521	Rosas francesas
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20414	Rosas francesas
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20457	Te Rojo
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20287	Te Rojo
PC	PIEL2	Jabon Barra	SHAMPOO2	125	20476	Violetas
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20355	Violetas
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20393	abejas
PC	PIEL2	Jabon Barra	SHAMPOO2	270	20531	abejas
PC	PIEL2	Jabon Bebe	NIVEA	180	20793	Fragancia 1
PC	PIEL2	Jabon Bebe	NIVEA	180	20831	Fragancia 2
PC	PIEL2	Jabon Glicerina	DEOS1	90	20772	Glicerina Manzana
PC	PIEL2	Jabon Glicerina	DEOS1	270	20732	Glicerina Manzana
PC	PIEL2	Jabon Glicerina	DEOS1	90	20827	Glicerina Miel
PC	PIEL2	Jabon Glicerina	DEOS1	270	20774	Glicerina Miel
PC	PIEL2	Jabon Glicerina	DEOS1	90	20674	Glicerina Neutro
PC	PIEL2	Jabon Glicerina	DEOS1	270	20592	Glicerina Neutro
PC	PIEL2	Jabon Regular	DEOS1	125	20133	Avena
PC	PIEL2	Jabon Regular	DEOS1	180	20687	Avena
PC	PIEL2	Jabon Regular	DEOS1	375	20101	Avena
PC	PIEL2	Jabon Regular	DEOS1	125	20545	Liga
PC	PIEL2	Jabon Regular	DEOS1	375	20451	Liga
PC	PIEL2	Jabon Regular	DEOS1	220	20870	Liquido Activo
PC	PIEL2	Jabon Regular	DEOS1	220	20802	Liquido Jazmin
PC	PIEL2	Jabon Regular	DEOS1	250	21065	Liquido Roble
PC	PIEL2	Jabon Regular	DEOS1	220	20706	Liquido frescura antartica
PC	PIEL2	Jabon Regular	DEOS1	125	20140	Orquideas
PC	PIEL2	Jabon Regular	DEOS1	375	20106	Orquideas
PC	PIEL2	Jabon Regular	DEOS1	125	20125	Piel Sensible
PC	PIEL2	Jabon Regular	DEOS1	375	20081	Piel Sensible
PC	PIEL2	Jabon Regular	DEOS1	180	20692	Piel delicada
PC	PIEL2	Jabon Regular	DEOS1	125	20134	Roble
PC	PIEL2	Jabon Regular	DEOS1	375	20093	Roble
PC	PIEL2	Jabon Regular	DEOS1	125	20139	Vida Activa
PC	PIEL2	Jabon Regular	DEOS1	375	20123	Vida Activa
PC	PIEL2	LIQUIDOS	ESPADOL	220	20821	Jabon Antibacterial Crema
PC	PIEL2	LIQUIDOS	ESPADOL	250	20994	Jabon Antibacterial Liquido
PC	PIEL2	LIQUIDOS	ESPADOL	225	21049	Jabon Antibacterial Manos
PC	PIEL2	LIQUIDOS	ESPADOL	220	20702	Jabon Antibacterial total
PC	PIEL2	LIQUIDOS	JABON1	250	21029	Brisa del bosque
PC	PIEL2	LIQUIDOS	JABON1	250	21019	Flores del bosque
PC	PIEL2	LIQUIDOS	JABON1	250	21047	Flores delicadas
PC	PIEL2	LIQUIDOS	JABON1	250	21056	Liz
PC	PIEL2	LIQUIDOS	JABON1	250	20988	Petalos celestiales
PC	PIEL2	LIQUIDOS	JABON1	250	21041	Petalos del paraiso
PC	PIEL2	LIQUIDOS	JABON1	250	21022	Rosas
PC	PIEL2	Liquido	NIVEA	250	21013	Anti Stress
PC	PIEL2	Liquido	NIVEA	220	21004	Antibacterial botella
PC	PIEL2	Liquido	NIVEA	250	21107	Antibacterial refill
PC	PIEL2	Liquido	NIVEA	220	20419	Cream Wash
PC	PIEL2	Liquido	NIVEA	250	20864	Cream Wash
PC	PIEL2	Liquido	NIVEA	250	20874	Dulces sueños
PC	PIEL2	Liquido	NIVEA	250	21006	Energizante
PC	PIEL2	Liquido	NIVEA	250	20892	Relajacion
PC	PIEL2	Liquido	NIVEA	250	21021	Revitalizante
PC	PIEL2	Liquido	NIVEA	250	20788	nutricion profunda
PC	PIEL2	PACKS	ESPADOL	270	21173	Jabon Antibacterial Barra
PC	PIEL2	PACKS	ESPADOL	270	21147	Jabon Antibacterial Crema
PC	PIEL2	Toallitas Bebe	NIVEA	50	20642	AA
PC	PIEL2	Toallitas Bebe	NIVEA	50	20651	BB
REF	TE	Azul	TWININGS	10	21161	Azul
REF	TE	Azul	TWININGS	20	20982	Azul
REF	TE	Azul	TWININGS	225	21185	Azul
REF	TE	Especial	TWININGS	10	21257	EB
REF	TE	Especial	TWININGS	20	21181	EB
REF	TE	Especial	TWININGS	10	21255	EG
REF	TE	Especial	TWININGS	20	21170	EG
REF	TE	Frutas	TWININGS	20	21264	Caramel
REF	TE	Frutas	TWININGS	20	21271	Frutas
REF	TE	Hierbas	TWININGS	20	21202	Manzanilla
REF	TE	Hierbas	TWININGS	20	21218	Menta
REF	TE	Verde	TWININGS	20	21192	Verde
REF	TE	Verde	TWININGS	20	21222	Verde con Menta
